38,0,0,2,0,0|12,0,0,2,0,0
61,31,0,8,0,0|61,0,0,8,0,0
61,0,0,8,0,0|12,0,0,8,0,0
57,20,0,2,0,0|57,0,0,2,0,0
57,0,0,2,0,0|12,0,0,2,0,0
65,14,0,6,0,0|65,0,0,6,0,0
65,0,0,6,0,0|12,0,0,6,0,0
62,16,0,2,0,0|62,0,0,2,0,0
62,0,0,2,0,0|12,0,0,2,0,0
56,13,0,6,0,0|56,0,0,6,0,0
56,0,0,6,0,0|12,0,0,6,0,0
59,32,0,3,0,0|59,0,0,3,0,0
59,0,0,3,0,0|12,0,0,3,0,0
31,7,0,12,1,0|31,0,0,12,1,0
31,0,0,12,1,0|23,0,0,12,1,0
23,0,0,12,1,0|23,0,0,13,0,0
23,0,0,13,0,0|12,0,0,2,0,0
50,25,0,6,0,0|50,0,0,6,0,0
50,0,0,6,0,0|12,0,0,6,0,0
31,3,0,19,5,0|31,3,0,20,0,0
31,3,0,20,0,0|31,0,0,20,0,0
31,0,0,20,0,0|23,0,0,20,0,0
23,0,0,20,0,0|12,0,0,9,0,0
31,4,0,16,7,0|31,0,0,16,7,0
31,0,0,16,7,0|23,0,0,16,7,0
23,0,0,16,7,0|23,0,0,17,0,0
23,0,0,17,0,0|12,0,0,6,0,0
31,3,0,12,8,0|31,3,0,13,0,0
31,3,0,13,0,0|31,0,0,13,0,0
31,0,0,13,0,0|23,0,0,13,0,0
23,0,0,13,0,0|12,0,0,2,0,0
45,41,0,8,0,0|45,0,0,8,0,0
45,0,0,8,0,0|12,0,0,8,0,0
56,16,0,6,0,0|56,0,0,6,0,0
56,0,0,6,0,0|12,0,0,6,0,0
30,18,0,6,0,0|30,0,0,6,0,0
30,0,0,6,0,0|12,0,0,6,0,0
25,15,0,9,0,0|25,0,0,9,0,0
25,0,0,9,0,0|12,0,0,9,0,0
61,13,0,10,0,0|61,0,0,10,0,0
61,0,0,10,0,0|12,0,0,10,0,0
61,51,0,2,0,0|61,0,0,2,0,0
61,0,0,2,0,0|12,0,0,2,0,0
32,3,0,13,4,0|32,3,0,14,0,0
32,3,0,14,0,0|32,0,0,14,0,0
32,0,0,14,0,0|23,0,0,14,0,0
23,0,0,14,0,0|12,0,0,3,0,0
32,15,0,13,6,0|32,0,0,13,6,0
32,0,0,13,6,0|23,0,0,13,6,0
23,0,0,13,6,0|23,0,0,14,0,0
23,0,0,14,0,0|12,0,0,3,0,0
51,23,0,9,0,0|51,0,0,9,0,0
51,0,0,9,0,0|12,0,0,9,0,0
25,4,0,14,1,0|25,0,0,14,1,0
25,0,0,14,1,0|23,0,0,14,1,0
23,0,0,14,1,0|23,0,0,15,0,0
23,0,0,15,0,0|12,0,0,4,0,0
65,16,0,4,0,0|65,0,0,4,0,0
65,0,0,4,0,0|12,0,0,4,0,0
47,42,0,1,0,0|47,0,0,1,0,0
47,0,0,1,0,0|12,0,0,1,0,0
27,21,0,7,0,0|27,0,0,7,0,0
27,0,0,7,0,0|12,0,0,7,0,0
32,19,0,13,6,0|32,19,0,14,0,0
32,19,0,14,0,0|32,0,0,14,0,0
32,0,0,14,0,0|23,0,0,14,0,0
23,0,0,14,0,0|12,0,0,3,0,0
61,38,0,1,0,0|61,0,0,1,0,0
61,0,0,1,0,0|12,0,0,1,0,0
47,34,0,7,0,0|47,0,0,7,0,0
47,0,0,7,0,0|12,0,0,7,0,0
32,3,0,14,4,0|32,0,0,14,4,0
32,0,0,14,4,0|23,0,0,14,4,0
23,0,0,14,4,0|23,0,0,15,0,0
23,0,0,15,0,0|12,0,0,4,0,0
31,4,0,17,7,0|31,0,0,17,7,0
31,0,0,17,7,0|23,0,0,17,7,0
23,0,0,17,7,0|23,0,0,18,0,0
23,0,0,18,0,0|12,0,0,7,0,0
31,7,0,13,5,0|31,7,0,14,0,0
31,7,0,14,0,0|31,0,0,14,0,0
31,0,0,14,0,0|23,0,0,14,0,0
23,0,0,14,0,0|12,0,0,3,0,0
23,7,0,19,6,0|23,7,0,20,0,0
23,7,0,20,0,0|23,0,0,20,0,0
23,0,0,20,0,0|23,0,0,20,0,0
23,0,0,20,0,0|12,0,0,9,0,0
63,53,0,1,0,0|63,0,0,1,0,0
63,0,0,1,0,0|12,0,0,1,0,0
37,30,0,8,0,0|37,0,0,8,0,0
37,0,0,8,0,0|12,0,0,8,0,0
23,18,0,17,1,0|23,18,0,18,0,0
23,18,0,18,0,0|23,0,0,18,0,0
23,0,0,18,0,0|23,0,0,18,0,0
23,0,0,18,0,0|12,0,0,7,0,0
31,8,0,13,8,0|31,0,0,13,8,0
31,0,0,13,8,0|23,0,0,13,8,0
23,0,0,13,8,0|23,0,0,14,0,0
23,0,0,14,0,0|12,0,0,3,0,0
36,15,0,5,0,0|36,0,0,5,0,0
36,0,0,5,0,0|12,0,0,5,0,0
56,24,0,6,0,0|56,0,0,6,0,0
56,0,0,6,0,0|12,0,0,6,0,0
40,19,0,4,0,0|40,0,0,4,0,0
40,0,0,4,0,0|12,0,0,4,0,0
25,4,0,15,8,0|25,0,0,15,8,0
25,0,0,15,8,0|23,0,0,15,8,0
23,0,0,15,8,0|23,0,0,16,0,0
23,0,0,16,0,0|12,0,0,5,0,0
62,17,0,8,0,0|62,0,0,8,0,0
62,0,0,8,0,0|12,0,0,8,0,0
56,29,0,4,0,0|56,0,0,4,0,0
56,0,0,4,0,0|12,0,0,4,0,0
29,15,0,4,0,0|29,0,0,4,0,0
29,0,0,4,0,0|12,0,0,4,0,0
51,42,0,10,0,0|51,0,0,10,0,0
51,0,0,10,0,0|12,0,0,10,0,0
25,15,0,16,9,0|25,0,0,16,9,0
25,0,0,16,9,0|23,0,0,16,9,0
23,0,0,16,9,0|23,0,0,17,0,0
23,0,0,17,0,0|12,0,0,6,0,0
63,17,0,4,0,0|63,0,0,4,0,0
63,0,0,4,0,0|12,0,0,4,0,0
29,21,0,5,0,0|29,0,0,5,0,0
29,0,0,5,0,0|12,0,0,5,0,0
25,19,0,16,4,0|25,19,0,17,0,0
25,19,0,17,0,0|25,0,0,17,0,0
25,0,0,17,0,0|23,0,0,17,0,0
23,0,0,17,0,0|12,0,0,6,0,0
38,23,0,10,0,0|38,0,0,10,0,0
38,0,0,10,0,0|12,0,0,10,0,0
31,8,0,19,8,0|31,0,0,19,8,0
31,0,0,19,8,0|23,0,0,19,8,0
23,0,0,19,8,0|23,0,0,20,0,0
23,0,0,20,0,0|12,0,0,9,0,0
31,4,0,17,4,0|31,4,0,18,0,0
31,4,0,18,0,0|31,0,0,18,0,0
31,0,0,18,0,0|23,0,0,18,0,0
23,0,0,18,0,0|12,0,0,7,0,0
45,13,0,7,0,0|45,0,0,7,0,0
45,0,0,7,0,0|12,0,0,7,0,0
42,30,0,8,0,0|42,0,0,8,0,0
42,0,0,8,0,0|12,0,0,8,0,0
65,36,0,5,0,0|65,0,0,5,0,0
65,0,0,5,0,0|12,0,0,5,0,0
63,35,0,6,0,0|63,0,0,6,0,0
63,0,0,6,0,0|12,0,0,6,0,0
25,8,0,14,6,0|25,8,0,15,0,0
25,8,0,15,0,0|25,0,0,15,0,0
25,0,0,15,0,0|23,0,0,15,0,0
23,0,0,15,0,0|12,0,0,4,0,0
31,3,0,15,5,0|31,3,0,16,0,0
31,3,0,16,0,0|31,0,0,16,0,0
31,0,0,16,0,0|23,0,0,16,0,0
23,0,0,16,0,0|12,0,0,5,0,0
36,15,0,1,0,0|36,0,0,1,0,0
36,0,0,1,0,0|12,0,0,1,0,0
34,32,0,3,0,0|34,0,0,3,0,0
34,0,0,3,0,0|12,0,0,3,0,0
64,31,0,4,0,0|64,0,0,4,0,0
64,0,0,4,0,0|12,0,0,4,0,0
30,15,0,1,0,0|30,0,0,1,0,0
30,0,0,1,0,0|12,0,0,1,0,0
23,14,0,5,0,0|23,0,0,5,0,0
23,0,0,5,0,0|12,0,0,5,0,0
49,25,0,1,0,0|49,0,0,1,0,0
49,0,0,1,0,0|12,0,0,1,0,0
31,4,0,16,3,0|31,4,0,17,0,0
31,4,0,17,0,0|31,0,0,17,0,0
31,0,0,17,0,0|23,0,0,17,0,0
23,0,0,17,0,0|12,0,0,6,0,0
60,23,0,6,0,0|60,0,0,6,0,0
60,0,0,6,0,0|12,0,0,6,0,0
62,26,0,6,0,0|62,0,0,6,0,0
62,0,0,6,0,0|12,0,0,6,0,0
61,16,0,9,0,0|61,0,0,9,0,0
61,0,0,9,0,0|12,0,0,9,0,0
38,21,0,9,0,0|38,0,0,9,0,0
38,0,0,9,0,0|12,0,0,9,0,0
36,24,0,10,0,0|36,0,0,10,0,0
36,0,0,10,0,0|12,0,0,10,0,0
31,18,0,17,1,0|31,18,0,18,0,0
31,18,0,18,0,0|31,0,0,18,0,0
31,0,0,18,0,0|23,0,0,18,0,0
23,0,0,18,0,0|12,0,0,7,0,0
59,14,0,1,0,0|59,0,0,1,0,0
59,0,0,1,0,0|12,0,0,1,0,0
30,13,0,4,0,0|30,0,0,4,0,0
30,0,0,4,0,0|12,0,0,4,0,0
37,28,0,5,0,0|37,0,0,5,0,0
37,0,0,5,0,0|12,0,0,5,0,0
49,12,0,6,0,0|49,0,0,6,0,0
49,0,0,6,0,0|12,0,0,6,0,0
48,15,0,5,0,0|48,0,0,5,0,0
48,0,0,5,0,0|12,0,0,5,0,0
64,35,0,9,0,0|64,0,0,9,0,0
64,0,0,9,0,0|12,0,0,9,0,0
57,20,0,9,0,0|57,0,0,9,0,0
57,0,0,9,0,0|12,0,0,9,0,0
54,12,0,5,0,0|54,0,0,5,0,0
54,0,0,5,0,0|12,0,0,5,0,0
31,13,0,4,0,0|31,0,0,4,0,0
31,0,0,4,0,0|12,0,0,4,0,0
36,21,0,7,0,0|36,0,0,7,0,0
36,0,0,7,0,0|12,0,0,7,0,0
38,30,0,2,0,0|38,0,0,2,0,0
38,0,0,2,0,0|12,0,0,2,0,0
23,8,0,14,3,0|23,8,0,15,0,0
23,8,0,15,0,0|23,0,0,15,0,0
23,0,0,15,0,0|23,0,0,15,0,0
23,0,0,15,0,0|12,0,0,4,0,0
49,19,0,8,0,0|49,0,0,8,0,0
49,0,0,8,0,0|12,0,0,8,0,0
45,39,0,8,0,0|45,0,0,8,0,0
45,0,0,8,0,0|12,0,0,8,0,0
23,8,0,12,1,0|23,0,0,12,1,0
23,0,0,12,1,0|23,0,0,12,1,0
23,0,0,12,1,0|23,0,0,13,0,0
23,0,0,13,0,0|12,0,0,2,0,0
32,3,0,16,4,0|32,0,0,16,4,0
32,0,0,16,4,0|23,0,0,16,4,0
23,0,0,16,4,0|23,0,0,17,0,0
23,0,0,17,0,0|12,0,0,6,0,0
63,46,0,6,0,0|63,0,0,6,0,0
63,0,0,6,0,0|12,0,0,6,0,0
65,26,0,2,0,0|65,0,0,2,0,0
65,0,0,2,0,0|12,0,0,2,0,0
41,20,0,8,0,0|41,0,0,8,0,0
41,0,0,8,0,0|12,0,0,8,0,0
62,26,0,8,0,0|62,0,0,8,0,0
62,0,0,8,0,0|12,0,0,8,0,0
31,15,0,19,4,0|31,0,0,19,4,0
31,0,0,19,4,0|23,0,0,19,4,0
23,0,0,19,4,0|23,0,0,20,0,0
23,0,0,20,0,0|12,0,0,9,0,0
52,15,0,6,0,0|52,0,0,6,0,0
52,0,0,6,0,0|12,0,0,6,0,0
57,27,0,3,0,0|57,0,0,3,0,0
57,0,0,3,0,0|12,0,0,3,0,0
31,14,0,15,8,0|31,14,0,16,0,0
31,14,0,16,0,0|31,0,0,16,0,0
31,0,0,16,0,0|23,0,0,16,0,0
23,0,0,16,0,0|12,0,0,5,0,0
42,32,0,4,0,0|42,0,0,4,0,0
42,0,0,4,0,0|12,0,0,4,0,0
47,43,0,9,0,0|47,0,0,9,0,0
47,0,0,9,0,0|12,0,0,9,0,0
23,4,0,17,4,0|23,4,0,18,0,0
23,4,0,18,0,0|23,0,0,18,0,0
23,0,0,18,0,0|23,0,0,18,0,0
23,0,0,18,0,0|12,0,0,7,0,0
31,3,0,19,8,0|31,0,0,19,8,0
31,0,0,19,8,0|23,0,0,19,8,0
23,0,0,19,8,0|23,0,0,20,0,0
23,0,0,20,0,0|12,0,0,9,0,0
57,36,0,2,0,0|57,0,0,2,0,0
57,0,0,2,0,0|12,0,0,2,0,0
45,39,0,3,0,0|45,0,0,3,0,0
45,0,0,3,0,0|12,0,0,3,0,0
32,4,0,14,7,0|32,0,0,14,7,0
32,0,0,14,7,0|23,0,0,14,7,0
23,0,0,14,7,0|23,0,0,15,0,0
23,0,0,15,0,0|12,0,0,4,0,0
25,8,0,13,4,0|25,0,0,13,4,0
25,0,0,13,4,0|23,0,0,13,4,0
23,0,0,13,4,0|23,0,0,14,0,0
23,0,0,14,0,0|12,0,0,3,0,0
45,24,0,1,0,0|45,0,0,1,0,0
45,0,0,1,0,0|12,0,0,1,0,0
61,19,0,7,0,0|61,0,0,7,0,0
61,0,0,7,0,0|12,0,0,7,0,0
59,32,0,2,0,0|59,0,0,2,0,0
59,0,0,2,0,0|12,0,0,2,0,0
49,25,0,9,0,0|49,0,0,9,0,0
49,0,0,9,0,0|12,0,0,9,0,0
45,14,0,2,0,0|45,0,0,2,0,0
45,0,0,2,0,0|12,0,0,2,0,0
46,43,0,1,0,0|46,0,0,1,0,0
46,0,0,1,0,0|12,0,0,1,0,0
50,42,0,6,0,0|50,0,0,6,0,0
50,0,0,6,0,0|12,0,0,6,0,0
45,18,0,5,0,0|45,0,0,5,0,0
45,0,0,5,0,0|12,0,0,5,0,0
38,23,0,4,0,0|38,0,0,4,0,0
38,0,0,4,0,0|12,0,0,4,0,0
23,7,0,16,5,0|23,7,0,17,0,0
23,7,0,17,0,0|23,0,0,17,0,0
23,0,0,17,0,0|23,0,0,17,0,0
23,0,0,17,0,0|12,0,0,6,0,0
45,38,0,10,0,0|45,0,0,10,0,0
45,0,0,10,0,0|12,0,0,10,0,0
61,46,0,10,0,0|61,0,0,10,0,0
61,0,0,10,0,0|12,0,0,10,0,0
41,14,0,4,0,0|41,0,0,4,0,0
41,0,0,4,0,0|12,0,0,4,0,0
62,27,0,3,0,0|62,0,0,3,0,0
62,0,0,3,0,0|12,0,0,3,0,0
50,42,0,10,0,0|50,0,0,10,0,0
50,0,0,10,0,0|12,0,0,10,0,0
53,27,0,4,0,0|53,0,0,4,0,0
53,0,0,4,0,0|12,0,0,4,0,0
61,54,0,7,0,0|61,0,0,7,0,0
61,0,0,7,0,0|12,0,0,7,0,0
52,15,0,7,0,0|52,0,0,7,0,0
52,0,0,7,0,0|12,0,0,7,0,0
57,37,0,8,0,0|57,0,0,8,0,0
57,0,0,8,0,0|12,0,0,8,0,0
59,14,0,10,0,0|59,0,0,10,0,0
59,0,0,10,0,0|12,0,0,10,0,0
39,32,0,7,0,0|39,0,0,7,0,0
39,0,0,7,0,0|12,0,0,7,0,0
56,53,0,6,0,0|56,0,0,6,0,0
56,0,0,6,0,0|12,0,0,6,0,0
52,12,0,1,0,0|52,0,0,1,0,0
52,0,0,1,0,0|12,0,0,1,0,0
42,14,0,5,0,0|42,0,0,5,0,0
42,0,0,5,0,0|12,0,0,5,0,0
28,18,0,6,0,0|28,0,0,6,0,0
28,0,0,6,0,0|12,0,0,6,0,0
32,18,0,19,9,0|32,18,0,20,0,0
32,18,0,20,0,0|32,0,0,20,0,0
32,0,0,20,0,0|23,0,0,20,0,0
23,0,0,20,0,0|12,0,0,9,0,0
31,3,0,17,5,0|31,3,0,18,0,0
31,3,0,18,0,0|31,0,0,18,0,0
31,0,0,18,0,0|23,0,0,18,0,0
23,0,0,18,0,0|12,0,0,7,0,0
61,24,0,6,0,0|61,0,0,6,0,0
61,0,0,6,0,0|12,0,0,6,0,0
32,15,0,12,8,0|32,15,0,13,0,0
32,15,0,13,0,0|32,0,0,13,0,0
32,0,0,13,0,0|23,0,0,13,0,0
23,0,0,13,0,0|12,0,0,2,0,0
32,7,0,19,7,0|32,0,0,19,7,0
32,0,0,19,7,0|23,0,0,19,7,0
23,0,0,19,7,0|23,0,0,20,0,0
23,0,0,20,0,0|12,0,0,9,0,0
23,19,0,16,7,0|23,19,0,17,0,0
23,19,0,17,0,0|23,0,0,17,0,0
23,0,0,17,0,0|23,0,0,17,0,0
23,0,0,17,0,0|12,0,0,6,0,0
23,14,0,13,3,0|23,0,0,13,3,0
23,0,0,13,3,0|23,0,0,13,3,0
23,0,0,13,3,0|23,0,0,14,0,0
23,0,0,14,0,0|12,0,0,3,0,0
25,7,0,15,9,0|25,0,0,15,9,0
25,0,0,15,9,0|23,0,0,15,9,0
23,0,0,15,9,0|23,0,0,16,0,0
23,0,0,16,0,0|12,0,0,5,0,0
23,8,0,15,3,0|23,0,0,15,3,0
23,0,0,15,3,0|23,0,0,15,3,0
23,0,0,15,3,0|23,0,0,16,0,0
23,0,0,16,0,0|12,0,0,5,0,0
45,25,0,8,0,0|45,0,0,8,0,0
45,0,0,8,0,0|12,0,0,8,0,0
30,13,0,8,0,0|30,0,0,8,0,0
30,0,0,8,0,0|12,0,0,8,0,0
31,14,0,14,9,0|31,14,0,15,0,0
31,14,0,15,0,0|31,0,0,15,0,0
31,0,0,15,0,0|23,0,0,15,0,0
23,0,0,15,0,0|12,0,0,4,0,0
65,24,0,8,0,0|65,0,0,8,0,0
65,0,0,8,0,0|12,0,0,8,0,0
54,43,0,3,0,0|54,0,0,3,0,0
54,0,0,3,0,0|12,0,0,3,0,0
60,17,0,5,0,0|60,0,0,5,0,0
60,0,0,5,0,0|12,0,0,5,0,0
31,17,0,5,0,0|31,0,0,5,0,0
31,0,0,5,0,0|12,0,0,5,0,0
64,31,0,1,0,0|64,0,0,1,0,0
64,0,0,1,0,0|12,0,0,1,0,0
32,15,0,12,4,0|32,15,0,13,0,0
32,15,0,13,0,0|32,0,0,13,0,0
32,0,0,13,0,0|23,0,0,13,0,0
23,0,0,13,0,0|12,0,0,2,0,0
48,15,0,4,0,0|48,0,0,4,0,0
48,0,0,4,0,0|12,0,0,4,0,0
25,14,0,17,5,0|25,0,0,17,5,0
25,0,0,17,5,0|23,0,0,17,5,0
23,0,0,17,5,0|23,0,0,18,0,0
23,0,0,18,0,0|12,0,0,7,0,0
37,30,0,6,0,0|37,0,0,6,0,0
37,0,0,6,0,0|12,0,0,6,0,0
65,13,0,9,0,0|65,0,0,9,0,0
65,0,0,9,0,0|12,0,0,9,0,0
35,19,0,4,0,0|35,0,0,4,0,0
35,0,0,4,0,0|12,0,0,4,0,0
58,29,0,10,0,0|58,0,0,10,0,0
58,0,0,10,0,0|12,0,0,10,0,0
46,38,0,10,0,0|46,0,0,10,0,0
46,0,0,10,0,0|12,0,0,10,0,0
23,8,0,12,6,0|23,8,0,13,0,0
23,8,0,13,0,0|23,0,0,13,0,0
23,0,0,13,0,0|23,0,0,13,0,0
23,0,0,13,0,0|12,0,0,2,0,0
65,34,0,4,0,0|65,0,0,4,0,0
65,0,0,4,0,0|12,0,0,4,0,0
34,23,0,3,0,0|34,0,0,3,0,0
34,0,0,3,0,0|12,0,0,3,0,0
57,38,0,10,0,0|57,0,0,10,0,0
57,0,0,10,0,0|12,0,0,10,0,0
31,18,0,17,6,0|31,18,0,18,0,0
31,18,0,18,0,0|31,0,0,18,0,0
31,0,0,18,0,0|23,0,0,18,0,0
23,0,0,18,0,0|12,0,0,7,0,0
65,29,0,7,0,0|65,0,0,7,0,0
65,0,0,7,0,0|12,0,0,7,0,0
65,38,0,10,0,0|65,0,0,10,0,0
65,0,0,10,0,0|12,0,0,10,0,0
53,25,0,6,0,0|53,0,0,6,0,0
53,0,0,6,0,0|12,0,0,6,0,0
57,26,0,4,0,0|57,0,0,4,0,0
57,0,0,4,0,0|12,0,0,4,0,0
40,21,0,2,0,0|40,0,0,2,0,0
40,0,0,2,0,0|12,0,0,2,0,0
25,3,0,14,3,0|25,0,0,14,3,0
25,0,0,14,3,0|23,0,0,14,3,0
23,0,0,14,3,0|23,0,0,15,0,0
23,0,0,15,0,0|12,0,0,4,0,0
54,34,0,6,0,0|54,0,0,6,0,0
54,0,0,6,0,0|12,0,0,6,0,0
53,18,0,8,0,0|53,0,0,8,0,0
53,0,0,8,0,0|12,0,0,8,0,0
31,7,0,15,1,0|31,7,0,16,0,0
31,7,0,16,0,0|31,0,0,16,0,0
31,0,0,16,0,0|23,0,0,16,0,0
23,0,0,16,0,0|12,0,0,5,0,0
57,27,0,10,0,0|57,0,0,10,0,0
57,0,0,10,0,0|12,0,0,10,0,0
23,18,0,14,9,0|23,0,0,14,9,0
23,0,0,14,9,0|23,0,0,14,9,0
23,0,0,14,9,0|23,0,0,15,0,0
23,0,0,15,0,0|12,0,0,4,0,0
30,17,0,6,0,0|30,0,0,6,0,0
30,0,0,6,0,0|12,0,0,6,0,0
45,42,0,9,0,0|45,0,0,9,0,0
45,0,0,9,0,0|12,0,0,9,0,0
32,18,0,16,5,0|32,18,0,17,0,0
32,18,0,17,0,0|32,0,0,17,0,0
32,0,0,17,0,0|23,0,0,17,0,0
23,0,0,17,0,0|12,0,0,6,0,0
41,20,0,2,0,0|41,0,0,2,0,0
41,0,0,2,0,0|12,0,0,2,0,0
48,12,0,1,0,0|48,0,0,1,0,0
48,0,0,1,0,0|12,0,0,1,0,0
54,34,0,8,0,0|54,0,0,8,0,0
54,0,0,8,0,0|12,0,0,8,0,0
31,4,0,17,3,0|31,0,0,17,3,0
31,0,0,17,3,0|23,0,0,17,3,0
23,0,0,17,3,0|23,0,0,18,0,0
23,0,0,18,0,0|12,0,0,7,0,0
56,0,0,4,0,0|12,0,0,4,0,0
23,12,0,9,0,0|23,0,0,9,0,0
23,0,0,9,0,0|12,0,0,9,0,0
53,27,0,1,0,0|53,0,0,1,0,0
53,0,0,1,0,0|12,0,0,1,0,0
49,19,0,2,0,0|49,0,0,2,0,0
49,0,0,2,0,0|12,0,0,2,0,0
25,19,0,17,7,0|25,19,0,18,0,0
25,19,0,18,0,0|25,0,0,18,0,0
25,0,0,18,0,0|23,0,0,18,0,0
23,0,0,18,0,0|12,0,0,7,0,0
34,28,0,10,0,0|34,0,0,10,0,0
34,0,0,10,0,0|12,0,0,10,0,0
31,3,0,13,3,0|31,3,0,14,0,0
31,3,0,14,0,0|31,0,0,14,0,0
31,0,0,14,0,0|23,0,0,14,0,0
23,0,0,14,0,0|12,0,0,3,0,0
64,32,0,9,0,0|64,0,0,9,0,0
64,0,0,9,0,0|12,0,0,9,0,0
47,42,0,9,0,0|47,0,0,9,0,0
47,0,0,9,0,0|12,0,0,9,0,0
31,15,0,12,3,0|31,15,0,13,0,0
31,15,0,13,0,0|31,0,0,13,0,0
31,0,0,13,0,0|23,0,0,13,0,0
23,0,0,13,0,0|12,0,0,2,0,0
31,19,0,17,6,0|31,0,0,17,6,0
31,0,0,17,6,0|23,0,0,17,6,0
23,0,0,17,6,0|23,0,0,18,0,0
23,0,0,18,0,0|12,0,0,7,0,0
59,27,0,1,0,0|59,0,0,1,0,0
59,0,0,1,0,0|12,0,0,1,0,0
63,37,0,8,0,0|63,0,0,8,0,0
63,0,0,8,0,0|12,0,0,8,0,0
28,21,0,1,0,0|28,0,0,1,0,0
28,0,0,1,0,0|12,0,0,1,0,0
31,4,0,19,6,0|31,0,0,19,6,0
31,0,0,19,6,0|23,0,0,19,6,0
23,0,0,19,6,0|23,0,0,20,0,0
23,0,0,20,0,0|12,0,0,9,0,0
25,7,0,17,8,0|25,0,0,17,8,0
25,0,0,17,8,0|23,0,0,17,8,0
23,0,0,17,8,0|23,0,0,18,0,0
23,0,0,18,0,0|12,0,0,7,0,0
53,19,0,2,0,0|53,0,0,2,0,0
53,0,0,2,0,0|12,0,0,2,0,0
31,20,0,3,0,0|31,0,0,3,0,0
31,0,0,3,0,0|12,0,0,3,0,0
64,23,0,2,0,0|64,0,0,2,0,0
64,0,0,2,0,0|12,0,0,2,0,0
31,15,0,19,7,0|31,0,0,19,7,0
31,0,0,19,7,0|23,0,0,19,7,0
23,0,0,19,7,0|23,0,0,20,0,0
23,0,0,20,0,0|12,0,0,9,0,0
56,45,0,5,0,0|56,0,0,5,0,0
56,0,0,5,0,0|12,0,0,5,0,0
62,24,0,10,0,0|62,0,0,10,0,0
62,0,0,10,0,0|12,0,0,10,0,0
63,53,0,5,0,0|63,0,0,5,0,0
63,0,0,5,0,0|12,0,0,5,0,0
60,13,0,8,0,0|60,0,0,8,0,0
60,0,0,8,0,0|12,0,0,8,0,0
42,14,0,2,0,0|42,0,0,2,0,0
42,0,0,2,0,0|12,0,0,2,0,0
45,15,0,3,0,0|45,0,0,3,0,0
45,0,0,3,0,0|12,0,0,3,0,0
38,19,0,1,0,0|38,0,0,1,0,0
38,0,0,1,0,0|12,0,0,1,0,0
25,15,0,19,4,0|25,15,0,20,0,0
25,15,0,20,0,0|25,0,0,20,0,0
25,0,0,20,0,0|23,0,0,20,0,0
23,0,0,20,0,0|12,0,0,9,0,0
58,47,0,7,0,0|58,0,0,7,0,0
58,0,0,7,0,0|12,0,0,7,0,0
58,47,0,1,0,0|58,0,0,1,0,0
58,0,0,1,0,0|12,0,0,1,0,0
60,14,0,4,0,0|60,0,0,4,0,0
60,0,0,4,0,0|12,0,0,4,0,0
52,14,0,10,0,0|52,0,0,10,0,0
52,0,0,10,0,0|12,0,0,10,0,0
39,30,0,5,0,0|39,0,0,5,0,0
39,0,0,5,0,0|12,0,0,5,0,0
25,7,0,17,8,0|25,7,0,18,0,0
25,7,0,18,0,0|25,0,0,18,0,0
25,0,0,18,0,0|23,0,0,18,0,0
23,0,0,18,0,0|12,0,0,7,0,0
31,7,0,19,3,0|31,7,0,20,0,0
31,7,0,20,0,0|31,0,0,20,0,0
31,0,0,20,0,0|23,0,0,20,0,0
23,0,0,20,0,0|12,0,0,9,0,0
45,34,0,10,0,0|45,0,0,10,0,0
45,0,0,10,0,0|12,0,0,10,0,0
31,14,0,13,4,0|31,0,0,13,4,0
31,0,0,13,4,0|23,0,0,13,4,0
23,0,0,13,4,0|23,0,0,14,0,0
23,0,0,14,0,0|12,0,0,3,0,0
63,51,0,1,0,0|63,0,0,1,0,0
63,0,0,1,0,0|12,0,0,1,0,0
53,15,0,1,0,0|53,0,0,1,0,0
53,0,0,1,0,0|12,0,0,1,0,0
32,3,0,14,6,0|32,0,0,14,6,0
32,0,0,14,6,0|23,0,0,14,6,0
23,0,0,14,6,0|23,0,0,15,0,0
23,0,0,15,0,0|12,0,0,4,0,0
45,27,0,7,0,0|45,0,0,7,0,0
45,0,0,7,0,0|12,0,0,7,0,0
50,39,0,10,0,0|50,0,0,10,0,0
50,0,0,10,0,0|12,0,0,10,0,0
51,43,0,3,0,0|51,0,0,3,0,0
51,0,0,3,0,0|12,0,0,3,0,0
36,32,0,6,0,0|36,0,0,6,0,0
36,0,0,6,0,0|12,0,0,6,0,0
40,20,0,1,0,0|40,0,0,1,0,0
40,0,0,1,0,0|12,0,0,1,0,0
54,15,0,2,0,0|54,0,0,2,0,0
54,0,0,2,0,0|12,0,0,2,0,0
36,30,0,1,0,0|36,0,0,1,0,0
36,0,0,1,0,0|12,0,0,1,0,0
50,39,0,5,0,0|50,0,0,5,0,0
50,0,0,5,0,0|12,0,0,5,0,0
65,19,0,4,0,0|65,0,0,4,0,0
65,0,0,4,0,0|12,0,0,4,0,0
50,26,0,9,0,0|50,0,0,9,0,0
50,0,0,9,0,0|12,0,0,9,0,0
60,20,0,3,0,0|60,0,0,3,0,0
60,0,0,3,0,0|12,0,0,3,0,0
25,3,0,13,7,0|25,0,0,13,7,0
25,0,0,13,7,0|23,0,0,13,7,0
23,0,0,13,7,0|23,0,0,14,0,0
23,0,0,14,0,0|12,0,0,3,0,0
61,24,0,7,0,0|61,0,0,7,0,0
61,0,0,7,0,0|12,0,0,7,0,0
61,32,0,4,0,0|61,0,0,4,0,0
